gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,product,purchase
F,54,divorced,highsch,0,unemployed,0,27,0,no,0,tenant,11,stocks,no
M,45,divorced,basic,2,part_time,5,4,19125,no,0,tenant,5,stocks,no
F,20,divorced,highsch,0,full_time,0,1,31875,no,0,owner,7,derivatives,no
F,55,single,highsch,0,part_time,2,4,33469,no,0,tenant,15,derivatives,no
M,60,single,univ,0,full_time,11,15,92969,no,0,tenant,5,stocks,no
M,33,widowed,postgrad,1,full_time,2,9,127500,no,0,owner,1,bonds,yes
F,66,single,highsch,0,retired,18,30,22313,no,0,tenant,6,stocks,no
M,33,divorced,postgrad,0,full_time,0,10,127500,no,0,owner_morg,6,stocks,no
M,35,divorced,basic,2,full_time,3,7,31875,no,0,tenant,14,stocks,no
F,46,widowed,highsch,0,unemployed,0,20,0,no,0,owner_morg,14,stocks,no
F,33,single,postgrad,0,full_time,4,8,127500,no,0,tenant,6,derivatives,no
F,35,single,postgrad,0,full_time,6,6,127500,no,0,owner,14,stocks,no
M,23,married,basic,0,part_time,0,2,12750,yes,46452,tenant,7,bonds,no
M,33,single,basic,0,full_time,7,9,31875,no,0,tenant,6,bonds,no
M,37,divorced,univ,3,unemployed,0,2,0,no,0,owner_morg,5,bonds,yes
M,65,divorced,univ,2,full_time,8,22,92969,no,0,tenant,4,derivatives,yes
M,21,divorced,highsch,0,full_time,2,2,31875,no,0,tenant,5,derivatives,no
F,30,married,basic,0,full_time,6,6,31875,no,0,tenant,7,derivatives,no
M,63,married,univ,1,full_time,0,26,92969,no,0,owner_morg,5,stocks,no
F,45,single,highsch,0,full_time,2,20,47813,no,0,tenant,12,derivatives,no
M,24,divorced,basic,1,self_employ,0,2,25500,no,0,tenant,4,stocks,yes
F,25,divorced,highsch,3,self_employ,4,3,38250,no,0,tenant,5,bonds,yes
M,41,single,univ,0,self_employ,0,14,95625,no,0,tenant,3,bonds,no
M,40,single,postgrad,0,full_time,1,5,127500,no,0,tenant,10,bonds,no
M,22,divorced,basic,1,self_employ,0,2,25500,no,0,owner_morg,7,bonds,yes
M,21,single,highsch,0,full_time,0,2,31875,no,0,owner_morg,5,derivatives,yes
M,64,widowed,postgrad,3,full_time,23,31,148750,no,0,tenant,5,derivatives,yes
F,70,widowed,highsch,1,retired,6,10,22313,no,0,tenant,8,stocks,no
F,25,single,highsch,0,part_time,4,5,19125,no,0,owner_morg,6,bonds,yes
M,36,widowed,highsch,0,self_employ,5,11,57375,no,0,tenant,7,stocks,no
M,61,divorced,highsch,2,self_employ,0,14,66938,no,0,tenant,1,stocks,no
M,66,widowed,basic,1,unemployed,0,6,0,no,0,tenant,15,bonds,yes
M,58,single,basic,0,full_time,14,32,37188,no,0,owner,14,stocks,no
M,35,single,highsch,0,self_employ,3,11,57375,no,0,owner_morg,12,stocks,no
M,45,single,postgrad,0,full_time,12,21,127500,no,0,owner_morg,9,derivatives,yes
F,21,single,basic,0,part_time,1,2,12750,no,0,w_parents,4,derivatives,no
M,46,divorced,univ,1,full_time,1,4,79688,no,0,tenant,2,stocks,no
M,35,single,univ,0,unemployed,0,10,0,no,0,owner,9,bonds,no
M,50,married,highsch,3,unemployed,0,18,0,yes,30180,tenant,7,derivatives,yes
F,49,married,highsch,1,self_employ,8,7,57375,yes,32928,tenant,6,bonds,yes
M,64,single,highsch,0,unemployed,0,30,0,no,0,tenant,6,derivatives,yes
M,23,widowed,univ,1,full_time,3,2,53125,no,0,owner_morg,8,bonds,yes
F,24,single,highsch,0,full_time,1,2,31875,no,0,tenant,8,derivatives,no
M,27,divorced,highsch,0,self_employ,4,5,38250,no,0,owner,4,bonds,no
F,55,widowed,highsch,2,unemployed,0,7,0,no,0,tenant,12,derivatives,yes
F,21,single,highsch,0,self_employ,2,2,38250,no,0,tenant,6,derivatives,no
F,40,married,univ,1,full_time,8,8,79688,yes,32535,owner,4,derivatives,yes
F,28,divorced,univ,0,full_time,2,7,53125,no,0,owner_morg,10,bonds,yes
F,22,single,univ,0,part_time,1,2,31875,no,0,owner,7,derivatives,no
M,51,single,highsch,0,full_time,3,26,55781,no,0,owner_morg,11,stocks,no
M,31,divorced,postgrad,3,full_time,6,10,127500,no,0,owner_morg,10,derivatives,yes
M,31,divorced,highsch,0,full_time,4,3,47813,no,0,owner,10,stocks,no
M,28,single,univ,0,full_time,1,5,53125,no,0,tenant,2,stocks,no
M,23,single,basic,0,part_time,2,2,12750,no,0,tenant,5,derivatives,yes
F,24,divorced,univ,0,full_time,1,3,53125,no,0,tenant,3,derivatives,no
M,44,single,highsch,0,self_employ,11,16,57375,no,0,owner_morg,6,derivatives,yes
F,37,married,basic,2,part_time,0,14,19125,yes,31808,tenant,10,derivatives,no
F,34,single,basic,0,unemployed,0,1,0,no,0,tenant,13,bonds,yes
F,60,married,highsch,2,part_time,12,15,33469,yes,44248,owner,10,stocks,no
F,51,widowed,highsch,1,unemployed,0,22,0,no,0,tenant,12,bonds,yes
M,62,divorced,univ,1,unemployed,0,34,0,no,0,tenant,12,derivatives,yes
M,33,widowed,univ,2,unemployed,0,5,0,no,0,tenant,6,stocks,no
F,25,widowed,basic,1,part_time,2,2,12750,no,0,tenant,9,bonds,yes
F,28,single,highsch,0,part_time,0,6,19125,no,0,tenant,4,bonds,yes
F,39,single,univ,0,full_time,1,16,79688,no,0,owner,14,derivatives,no
M,33,single,highsch,0,full_time,3,2,47813,no,0,tenant,5,stocks,no
F,47,single,basic,0,part_time,12,18,19125,no,0,tenant,1,bonds,yes
M,34,single,highsch,0,full_time,6,7,47813,no,0,tenant,12,stocks,no
F,26,single,highsch,0,self_employ,3,6,38250,no,0,owner,3,bonds,yes
M,33,divorced,highsch,2,part_time,7,10,28688,no,0,tenant,5,stocks,no
M,28,single,highsch,0,full_time,3,5,31875,no,0,owner,7,stocks,yes
F,23,single,highsch,0,self_employ,1,4,38250,no,0,owner,3,bonds,no
F,54,single,highsch,0,full_time,7,24,55781,no,0,owner,10,stocks,no
F,28,single,highsch,0,part_time,4,6,19125,no,0,tenant,10,bonds,no
F,21,divorced,basic,0,self_employ,1,2,25500,no,0,tenant,6,bonds,yes
F,41,divorced,highsch,3,part_time,5,15,28688,no,0,tenant,9,bonds,yes
M,30,married,highsch,3,unemployed,0,3,0,yes,48306,owner,13,stocks,no
M,40,divorced,postgrad,1,full_time,9,13,127500,no,0,owner,7,stocks,no
F,36,married,highsch,0,self_employ,0,14,57375,yes,45191,owner,12,stocks,no
M,21,widowed,highsch,0,part_time,0,1,19125,no,0,owner,7,bonds,no
F,25,divorced,highsch,1,full_time,1,1,31875,no,0,owner,8,derivatives,no
M,47,married,highsch,3,self_employ,8,15,57375,yes,29266,owner_morg,13,bonds,yes
M,57,married,highsch,3,unemployed,0,25,0,yes,51396,tenant,14,bonds,yes
F,21,single,highsch,0,part_time,1,2,19125,no,0,w_parents,8,derivatives,no
M,32,single,highsch,0,self_employ,5,11,57375,no,0,owner_morg,5,bonds,no
M,44,married,highsch,2,self_employ,6,10,57375,yes,25046,tenant,7,derivatives,no
F,26,divorced,highsch,1,full_time,3,6,31875,no,0,tenant,6,bonds,yes
M,22,widowed,highsch,0,part_time,1,2,19125,no,0,owner,7,stocks,yes
M,21,married,highsch,0,unemployed,0,2,0,no,0,tenant,5,stocks,yes
F,25,widowed,univ,1,self_employ,4,6,63750,no,0,tenant,9,stocks,yes
F,32,divorced,postgrad,1,full_time,2,4,127500,no,0,owner,15,bonds,yes
F,39,widowed,highsch,0,unemployed,0,17,0,no,0,tenant,4,stocks,no
F,73,single,basic,0,retired,18,18,14875,no,0,owner_morg,10,derivatives,no
F,23,single,univ,0,full_time,0,4,53125,no,0,owner,4,stocks,yes
F,41,single,univ,0,part_time,11,12,47813,no,0,tenant,13,derivatives,no
F,35,married,postgrad,0,part_time,5,14,76500,yes,34430,tenant,11,derivatives,no
M,56,single,univ,0,full_time,3,17,92969,no,0,tenant,6,stocks,no
M,39,married,highsch,0,unemployed,0,12,0,yes,50592,tenant,11,derivatives,yes
F,47,married,univ,0,full_time,10,19,79688,yes,76739,owner_morg,11,derivatives,no
M,61,divorced,highsch,1,part_time,0,32,33469,no,0,tenant,2,stocks,no
M,30,single,highsch,0,full_time,5,9,47813,no,0,owner_morg,14,derivatives,yes
F,43,divorced,highsch,0,self_employ,2,9,57375,no,0,tenant,7,bonds,yes
F,26,widowed,highsch,0,self_employ,1,1,38250,no,0,tenant,2,stocks,yes
M,31,married,postgrad,1,full_time,1,10,127500,yes,87254,owner_morg,11,bonds,yes
M,40,married,highsch,0,unemployed,0,14,0,yes,33540,owner,5,bonds,no
F,38,divorced,highsch,1,unemployed,0,8,0,no,0,tenant,13,stocks,no
M,34,widowed,univ,0,full_time,7,6,79688,no,0,tenant,5,derivatives,yes
M,22,widowed,univ,0,full_time,1,1,53125,no,0,tenant,4,stocks,yes
F,30,married,basic,2,full_time,0,9,31875,no,0,tenant,11,stocks,no
M,26,married,highsch,1,part_time,2,2,19125,yes,40429,tenant,4,bonds,yes
M,32,married,univ,1,self_employ,1,11,95625,no,0,owner_morg,11,stocks,no
M,40,single,basic,0,full_time,6,6,31875,no,0,tenant,14,stocks,no
M,38,married,postgrad,3,full_time,3,3,127500,yes,115208,tenant,9,bonds,yes
M,64,married,univ,1,self_employ,3,4,111563,yes,65800,owner_morg,8,bonds,no
F,34,married,highsch,3,self_employ,4,8,57375,yes,37413,owner_morg,9,stocks,no
M,35,divorced,highsch,1,full_time,4,3,47813,no,0,tenant,5,bonds,yes
F,23,single,basic,0,full_time,1,4,21250,no,0,owner_morg,8,derivatives,no
M,61,widowed,postgrad,2,full_time,14,13,148750,no,0,owner,6,stocks,no
M,28,divorced,univ,2,unemployed,0,5,0,no,0,tenant,4,derivatives,no
F,37,single,postgrad,0,full_time,0,10,127500,no,0,owner,6,stocks,no
M,23,single,univ,0,full_time,0,1,53125,no,0,tenant,7,bonds,no
F,24,single,basic,0,full_time,0,4,21250,no,0,tenant,8,bonds,yes
M,25,divorced,highsch,1,part_time,2,5,19125,no,0,tenant,1,stocks,yes
M,32,single,highsch,0,self_employ,6,10,57375,no,0,owner,9,stocks,no
M,34,widowed,postgrad,0,full_time,0,5,127500,no,0,tenant,14,stocks,no
F,64,divorced,highsch,1,self_employ,0,5,66938,no,0,owner_morg,9,stocks,no
M,21,single,basic,0,part_time,0,1,12750,no,0,w_parents,5,derivatives,yes
M,37,divorced,highsch,0,full_time,6,6,47813,no,0,tenant,3,stocks,no
M,24,divorced,univ,1,self_employ,0,2,63750,no,0,owner_morg,6,bonds,no
M,40,divorced,univ,2,unemployed,0,13,0,no,0,tenant,6,stocks,no
M,21,single,highsch,0,full_time,2,2,31875,no,0,tenant,6,stocks,yes
F,46,divorced,highsch,2,full_time,1,11,47813,no,0,tenant,11,derivatives,no
M,22,single,univ,0,full_time,2,3,53125,no,0,owner,3,derivatives,yes
F,41,married,univ,3,self_employ,5,18,95625,yes,34634,tenant,7,bonds,yes
M,22,single,highsch,0,part_time,2,3,19125,no,0,tenant,5,bonds,no
M,31,married,highsch,0,unemployed,0,10,0,yes,56028,tenant,2,stocks,no
F,37,married,univ,0,self_employ,5,4,95625,yes,50950,owner_morg,6,bonds,yes
M,57,divorced,univ,2,full_time,11,31,92969,no,0,tenant,13,stocks,no
M,63,divorced,basic,2,full_time,15,24,37188,no,0,tenant,15,derivatives,yes
M,28,divorced,highsch,3,unemployed,0,0,0,no,0,tenant,1,bonds,yes
F,31,single,basic,0,self_employ,5,6,38250,no,0,tenant,3,stocks,no
F,45,married,univ,1,part_time,9,11,47813,yes,53864,tenant,10,stocks,no
M,21,married,basic,0,full_time,0,1,21250,no,0,tenant,6,derivatives,yes
F,52,single,univ,0,self_employ,4,26,111563,no,0,owner,4,derivatives,no
F,36,married,basic,2,full_time,4,7,31875,no,0,tenant,5,stocks,no
M,25,married,univ,0,part_time,1,4,31875,no,0,owner_morg,4,bonds,no
F,28,married,univ,0,part_time,3,6,31875,yes,50831,tenant,5,derivatives,no
F,66,divorced,basic,1,unemployed,0,22,0,no,0,tenant,14,bonds,no
M,35,single,postgrad,0,full_time,1,3,127500,no,0,owner_morg,1,stocks,no
F,32,single,highsch,0,full_time,5,6,47813,no,0,owner,15,bonds,yes
M,40,divorced,basic,2,self_employ,6,16,38250,no,0,owner_morg,1,derivatives,yes
F,20,married,basic,1,part_time,0,2,12750,yes,23432,tenant,8,bonds,yes
M,47,divorced,univ,2,full_time,10,21,79688,no,0,owner,12,derivatives,yes
F,35,divorced,highsch,2,unemployed,0,2,0,no,0,owner,1,derivatives,no
F,29,divorced,highsch,2,unemployed,0,2,0,no,0,owner_morg,6,stocks,yes
M,26,single,univ,0,unemployed,0,2,0,no,0,owner,8,stocks,yes
M,32,divorced,postgrad,0,full_time,1,9,127500,no,0,owner,7,derivatives,yes
M,59,single,postgrad,0,full_time,13,28,148750,no,0,owner_morg,12,derivatives,yes
F,59,widowed,basic,1,full_time,1,2,37188,no,0,tenant,4,derivatives,yes
M,38,widowed,highsch,1,part_time,8,6,28688,no,0,tenant,10,stocks,no
F,21,single,basic,0,full_time,1,1,21250,no,0,w_parents,4,derivatives,no
F,33,single,univ,0,full_time,1,5,79688,no,0,owner_morg,7,derivatives,no
F,27,single,highsch,0,self_employ,2,2,38250,no,0,tenant,6,derivatives,no
F,42,divorced,basic,0,full_time,3,11,31875,no,0,tenant,11,derivatives,no
F,57,divorced,postgrad,0,full_time,4,26,148750,no,0,tenant,1,bonds,yes
M,30,divorced,highsch,0,unemployed,0,8,0,no,0,owner,6,bonds,no
F,43,single,highsch,0,part_time,11,9,28688,no,0,tenant,4,stocks,no
F,23,divorced,basic,1,unemployed,0,2,0,no,0,owner_morg,4,derivatives,no
M,21,single,basic,0,part_time,2,2,12750,no,0,w_parents,4,stocks,yes
F,58,married,highsch,2,part_time,18,19,33469,yes,54340,tenant,1,bonds,yes
M,23,single,highsch,0,full_time,3,3,31875,no,0,tenant,6,derivatives,yes
F,75,married,highsch,0,retired,25,41,22313,yes,59400,tenant,6,derivatives,no
F,34,divorced,basic,0,self_employ,0,7,38250,no,0,owner,6,bonds,yes
M,41,single,postgrad,0,full_time,2,7,127500,no,0,owner_morg,8,stocks,no
M,51,single,univ,0,part_time,3,3,55781,no,0,tenant,4,stocks,no
M,22,divorced,highsch,0,unemployed,0,0,0,no,0,tenant,6,stocks,yes
F,54,divorced,univ,3,full_time,8,18,92969,no,0,tenant,7,bonds,no
F,47,single,highsch,0,unemployed,0,18,0,no,0,tenant,9,bonds,no
M,57,single,univ,0,self_employ,12,21,111563,no,0,owner_morg,7,derivatives,yes
M,27,single,univ,0,part_time,2,2,31875,no,0,owner_morg,4,stocks,yes
M,33,married,postgrad,0,part_time,4,10,76500,yes,25264,tenant,4,stocks,no
F,53,widowed,highsch,3,self_employ,0,6,66938,no,0,tenant,9,stocks,no
F,31,widowed,basic,0,full_time,0,10,31875,no,0,tenant,1,stocks,no
F,35,divorced,highsch,3,unemployed,0,0,0,no,0,tenant,6,stocks,no
F,53,married,highsch,3,full_time,10,13,55781,yes,39768,tenant,13,stocks,no
M,53,married,basic,1,full_time,17,18,37188,no,0,tenant,7,bonds,yes
M,24,divorced,highsch,0,part_time,3,3,19125,no,0,tenant,4,derivatives,yes
F,25,widowed,univ,0,full_time,0,2,53125,no,0,tenant,6,derivatives,yes
F,36,divorced,univ,3,full_time,0,14,79688,no,0,tenant,7,stocks,no
F,55,married,univ,3,full_time,0,2,92969,no,0,owner,3,stocks,no
M,37,divorced,highsch,0,part_time,10,10,28688,no,0,tenant,2,derivatives,yes
F,53,married,basic,0,self_employ,2,22,44625,yes,49938,owner,12,bonds,yes
M,32,widowed,highsch,1,unemployed,0,2,0,no,0,tenant,8,derivatives,no
F,34,divorced,postgrad,1,full_time,7,8,127500,no,0,tenant,7,bonds,yes
F,41,single,basic,0,part_time,11,9,19125,no,0,tenant,9,derivatives,no
F,26,widowed,basic,0,full_time,0,4,21250,no,0,tenant,4,derivatives,yes
F,44,single,basic,0,full_time,0,14,31875,no,0,owner,8,derivatives,no
F,31,married,basic,3,unemployed,0,10,0,yes,55833,owner,5,derivatives,no
F,43,single,basic,0,self_employ,13,12,38250,no,0,owner_morg,9,stocks,no
F,50,divorced,basic,0,unemployed,0,14,0,no,0,owner_morg,6,stocks,no
M,32,married,basic,1,unemployed,0,4,0,no,0,owner_morg,10,stocks,no
F,35,single,highsch,0,unemployed,0,6,0,no,0,tenant,12,stocks,no
M,39,divorced,postgrad,3,full_time,8,10,127500,no,0,owner,11,stocks,no
M,31,widowed,basic,2,full_time,6,10,31875,no,0,tenant,5,bonds,yes
F,52,divorced,basic,3,part_time,10,19,22313,no,0,tenant,3,bonds,yes
M,43,married,univ,1,part_time,1,1,47813,yes,56838,tenant,13,stocks,no
M,34,single,highsch,0,unemployed,0,5,0,no,0,owner,3,bonds,no
M,32,single,highsch,0,full_time,7,10,47813,no,0,tenant,10,stocks,no
M,27,married,highsch,0,full_time,3,7,31875,yes,56445,tenant,9,stocks,yes
M,46,divorced,highsch,2,full_time,6,17,47813,no,0,tenant,9,bonds,yes
F,28,divorced,highsch,0,self_employ,2,6,38250,no,0,owner,6,derivatives,no
F,23,divorced,univ,1,full_time,2,2,53125,no,0,tenant,5,bonds,yes
M,37,divorced,univ,2,self_employ,6,5,95625,no,0,tenant,11,derivatives,yes
M,37,divorced,highsch,0,full_time,9,8,47813,no,0,owner,2,bonds,no
F,45,single,univ,0,self_employ,12,16,95625,no,0,owner,9,bonds,yes
F,46,divorced,univ,2,self_employ,6,5,95625,no,0,owner_morg,4,stocks,no
M,58,widowed,univ,1,full_time,18,19,92969,no,0,owner,8,stocks,no
M,43,single,highsch,0,full_time,6,6,47813,no,0,owner_morg,2,bonds,no
M,23,divorced,highsch,1,self_employ,2,4,38250,no,0,owner,6,stocks,yes
M,47,married,univ,0,unemployed,0,10,0,yes,31851,tenant,6,derivatives,yes
M,43,married,highsch,1,self_employ,7,9,57375,yes,51304,owner,5,bonds,yes
F,60,married,highsch,2,part_time,9,22,33469,yes,38648,tenant,11,derivatives,yes
M,75,widowed,basic,0,unemployed,0,15,0,no,0,tenant,9,derivatives,yes
F,27,married,highsch,1,full_time,1,1,31875,yes,44928,tenant,4,bonds,yes
F,21,single,highsch,0,full_time,1,2,31875,no,0,tenant,5,bonds,no
M,24,widowed,highsch,1,full_time,1,2,31875,no,0,owner_morg,7,derivatives,yes
F,25,single,highsch,0,full_time,3,2,31875,no,0,owner_morg,9,derivatives,no
F,46,married,basic,0,part_time,11,22,19125,yes,26441,owner,10,stocks,no
M,29,single,highsch,0,self_employ,0,2,38250,no,0,tenant,1,stocks,yes
M,25,single,univ,0,part_time,4,4,31875,no,0,tenant,8,bonds,no
M,29,single,basic,0,part_time,4,3,12750,no,0,tenant,3,derivatives,yes
M,22,married,highsch,1,self_employ,1,2,38250,yes,44230,owner_morg,3,stocks,yes
F,30,divorced,highsch,3,self_employ,2,6,57375,no,0,owner_morg,4,stocks,no
M,61,widowed,highsch,1,unemployed,0,15,0,no,0,owner_morg,15,bonds,yes
F,38,married,basic,2,part_time,10,10,19125,yes,24807,tenant,8,stocks,no
M,39,single,basic,0,part_time,2,3,19125,no,0,tenant,8,bonds,no
M,26,widowed,highsch,0,full_time,4,6,31875,no,0,tenant,2,bonds,no
F,36,married,highsch,0,unemployed,0,10,0,yes,29214,owner,7,stocks,no
M,24,single,univ,0,full_time,3,3,53125,no,0,tenant,8,stocks,yes
M,66,widowed,basic,1,retired,9,31,14875,no,0,tenant,4,derivatives,yes
F,22,married,highsch,1,part_time,1,2,19125,yes,52773,tenant,4,derivatives,no
F,35,divorced,basic,1,self_employ,3,7,38250,no,0,tenant,3,derivatives,no
F,41,single,univ,0,unemployed,0,2,0,no,0,owner_morg,8,stocks,no
M,25,married,highsch,2,part_time,4,3,19125,yes,31021,tenant,10,stocks,no
F,37,divorced,highsch,1,full_time,1,11,47813,no,0,tenant,1,derivatives,no
F,32,married,univ,2,self_employ,0,3,95625,yes,80129,owner,9,derivatives,yes
M,45,divorced,highsch,0,full_time,11,22,47813,no,0,tenant,11,bonds,no
F,21,single,highsch,0,self_employ,2,2,38250,no,0,tenant,3,stocks,yes
F,24,married,univ,0,self_employ,0,4,63750,yes,25280,tenant,3,derivatives,no
F,24,divorced,basic,1,full_time,2,3,21250,no,0,tenant,4,stocks,yes
F,27,married,highsch,1,part_time,2,2,19125,yes,32248,owner_morg,2,bonds,yes
M,31,single,highsch,0,full_time,5,9,47813,no,0,tenant,1,stocks,no
F,33,single,highsch,0,full_time,8,11,47813,no,0,tenant,9,stocks,no
M,44,married,univ,2,unemployed,0,20,0,yes,46882,tenant,7,bonds,no
F,51,divorced,univ,3,unemployed,0,22,0,no,0,tenant,6,stocks,no
F,60,divorced,univ,2,full_time,17,22,92969,no,0,tenant,2,derivatives,no
F,52,divorced,highsch,0,unemployed,0,14,0,no,0,tenant,8,stocks,no
M,28,married,univ,2,full_time,2,3,53125,yes,36894,owner_morg,4,derivatives,yes
M,47,single,postgrad,0,full_time,1,3,127500,no,0,tenant,7,derivatives,yes
M,32,married,basic,0,self_employ,4,6,38250,yes,52603,owner,1,derivatives,no
F,27,single,univ,0,part_time,2,6,31875,no,0,tenant,8,stocks,yes
M,36,single,postgrad,0,full_time,5,14,127500,no,0,owner,7,bonds,no
M,66,widowed,highsch,1,unemployed,0,22,0,no,0,owner,12,stocks,no
F,28,married,highsch,3,full_time,3,8,31875,yes,42081,owner,7,stocks,yes
F,43,divorced,highsch,0,full_time,8,17,47813,no,0,tenant,12,bonds,yes
F,56,widowed,univ,0,part_time,16,13,55781,no,0,owner_morg,8,derivatives,no
M,41,married,postgrad,1,full_time,4,16,127500,no,0,tenant,12,bonds,yes
M,23,single,highsch,0,self_employ,3,4,38250,no,0,tenant,6,stocks,yes
M,22,married,univ,0,part_time,2,3,31875,yes,49279,tenant,6,derivatives,yes
M,25,divorced,basic,1,full_time,1,2,21250,no,0,owner_morg,6,derivatives,yes
M,25,divorced,highsch,2,full_time,1,5,31875,no,0,tenant,3,stocks,yes
M,44,single,highsch,0,full_time,0,12,47813,no,0,owner_morg,7,derivatives,no
F,39,single,postgrad,0,full_time,8,17,127500,no,0,owner_morg,7,bonds,yes
F,28,widowed,postgrad,3,full_time,0,5,85000,no,0,owner,8,stocks,no
M,25,single,univ,0,full_time,2,4,53125,no,0,owner_morg,10,derivatives,no
M,44,widowed,highsch,0,full_time,9,15,47813,no,0,tenant,14,bonds,no
F,67,widowed,postgrad,1,self_employ,20,18,178500,no,0,owner,1,bonds,no
M,28,single,univ,0,full_time,5,6,53125,no,0,tenant,1,bonds,no
M,57,married,postgrad,0,self_employ,12,25,178500,yes,166097,owner_morg,4,bonds,no
F,23,single,univ,0,full_time,1,4,53125,no,0,tenant,7,bonds,yes
F,42,single,basic,0,full_time,8,14,31875,no,0,owner_morg,14,bonds,no
M,42,divorced,highsch,2,part_time,10,16,28688,no,0,tenant,11,stocks,no
F,22,divorced,highsch,1,full_time,2,2,31875,no,0,owner,8,stocks,yes
F,29,widowed,highsch,2,part_time,0,1,19125,no,0,owner,6,stocks,yes
F,42,widowed,highsch,0,self_employ,1,6,57375,no,0,tenant,13,stocks,no
M,26,single,highsch,0,part_time,3,4,19125,no,0,tenant,1,derivatives,yes
M,22,single,highsch,0,full_time,2,2,31875,no,0,tenant,8,stocks,yes
M,52,single,highsch,0,part_time,0,11,33469,no,0,tenant,10,stocks,no
F,28,divorced,highsch,2,part_time,0,2,19125,no,0,tenant,2,stocks,yes
F,43,single,univ,0,full_time,3,17,79688,no,0,tenant,15,derivatives,no
F,56,widowed,basic,1,part_time,8,12,22313,no,0,tenant,6,derivatives,yes
F,39,married,univ,1,unemployed,0,2,0,yes,25718,tenant,1,stocks,no
F,71,divorced,postgrad,2,retired,21,30,59500,no,0,owner_morg,10,bonds,yes
F,30,single,postgrad,0,full_time,5,7,127500,no,0,tenant,5,bonds,yes
M,22,single,highsch,0,unemployed,0,1,0,no,0,tenant,3,derivatives,yes
M,54,divorced,highsch,0,full_time,17,18,55781,no,0,owner_morg,11,stocks,no
M,28,divorced,highsch,1,self_employ,5,4,38250,no,0,tenant,6,stocks,yes
F,21,married,basic,0,part_time,2,2,12750,yes,24861,tenant,7,bonds,no
F,20,married,highsch,0,unemployed,0,0,0,yes,23828,owner_morg,4,bonds,yes
F,50,divorced,univ,2,full_time,4,14,92969,no,0,tenant,10,bonds,yes
F,30,single,highsch,0,part_time,1,9,28688,no,0,owner,5,bonds,yes
F,22,single,basic,0,part_time,2,3,12750,no,0,tenant,7,stocks,yes
F,22,single,basic,0,full_time,2,2,21250,no,0,tenant,4,stocks,no
F,66,widowed,univ,2,unemployed,0,15,0,no,0,owner,10,stocks,no
M,21,married,basic,1,part_time,1,1,12750,yes,49356,tenant,3,bonds,yes
